target_id,pos_error_m,rot_error_rad,num_iterations,converged
99,2.485872349180e-03,0.000000000000e+00,17.000000,1
100,4.137965104243e-03,2.444055955939e-03,16.000000,1
101,1.187728254312e-03,0.000000000000e+00,15.000000,1
102,6.600638397017e-03,1.447568563999e-03,13.000000,1
103,1.360446042321e-03,5.738517215629e-04,16.000000,1
104,8.455752960672e-03,2.550178607039e-03,15.000000,1
105,6.784473314045e-04,3.820208547578e-04,18.000000,1
106,5.300096290468e-03,4.973565206645e-03,14.000000,1
107,5.370441964896e-03,5.638646403929e-03,13.000000,1
108,7.310632352523e-03,1.143490197882e-02,15.000000,1
109,5.672041165121e-04,8.919785582067e-04,18.000000,1
110,1.717523910559e-03,1.679200425070e-03,17.000000,1
111,7.769510019278e-03,5.746350846036e-03,16.000000,1
112,7.333456285998e-03,3.618571259715e-03,15.000000,1
113,1.795808578965e-03,1.524642334656e-03,19.000000,1
114,1.152178668071e-03,4.893407227218e-04,20.000000,1
115,9.058520319976e-03,1.083971325053e-02,14.000000,1
116,5.088449871287e-03,4.178884411859e-03,17.000000,1
117,6.526674313338e-03,1.152937222652e-03,15.000000,1
118,7.700806340983e-03,4.744457771006e-03,15.000000,1
119,9.413661214291e-04,2.698895125991e-03,17.000000,1
120,8.589033784549e-04,1.236743650835e-03,19.000000,1
121,3.964543386052e-03,2.414608849705e-03,18.000000,1
122,7.390105414700e-04,2.402253188709e-04,14.000000,1
123,5.564341962333e-03,5.369004819414e-03,17.000000,1
124,4.216973193600e-04,6.334424765964e-04,15.000000,1
125,2.249390187537e-03,3.074277889740e-03,17.000000,1
126,3.943042148069e-03,3.094774538316e-03,14.000000,1
127,4.125226818236e-03,7.702842841036e-03,19.000000,1
128,7.895526997847e-04,5.131204677084e-04,19.000000,1
129,3.023794249654e-03,2.219237727413e-03,16.000000,1
130,3.770030651105e-03,1.650995679778e-03,16.000000,1
131,6.706905006114e-03,3.522134135289e-03,21.000000,1
132,1.239643166039e-03,1.577157880703e-04,15.000000,1
133,8.574965036794e-03,1.152908085999e-02,14.000000,1
134,6.618708186327e-04,0.000000000000e+00,15.000000,1
135,5.511799970012e-03,2.975863130204e-03,15.000000,1
136,2.849166272847e-03,8.929610634400e-04,13.000000,1
137,9.801982682358e-03,9.183035827998e-04,17.000000,1
138,5.791060170608e-03,5.290043325136e-03,19.000000,1
139,5.898979706602e-04,1.113055822891e-03,15.000000,1
140,3.995522005745e-03,1.412701077357e-03,17.000000,1
141,2.935196166180e-03,4.267551243707e-03,14.000000,1
142,1.603508645108e-03,1.208294411934e-03,14.000000,1
143,4.353055137729e-03,5.352708296154e-03,22.000000,1
144,5.959734844089e-03,4.727675066902e-04,15.000000,1
145,3.649039191211e-03,0.000000000000e+00,24.000000,1
146,6.399457427713e-04,2.887331374987e-04,15.000000,1
147,8.262004119858e-03,1.065677207567e-02,16.000000,1
148,1.249647639733e-03,1.765090164646e-03,13.000000,1
149,2.277933710791e-03,8.275229505951e-04,15.000000,1
150,7.888981704386e-03,2.479177049491e-03,15.000000,1
151,9.761619929038e-03,7.524580398970e-04,14.000000,1
152,2.697387033026e-03,9.226707539015e-04,25.000000,1
153,6.200602098232e-03,2.879282456143e-03,19.000000,1
154,3.597496246536e-04,7.926318494389e-04,16.000000,1
155,4.730223579663e-03,2.245542299891e-03,16.000000,1
156,6.256396195088e-03,3.481900288491e-03,16.000000,1
157,4.645321704630e-03,2.733939517215e-03,16.000000,1
158,8.420739997558e-03,1.727943375002e-03,19.000000,1
159,4.078360951745e-03,1.126505755557e-02,27.000000,1
160,7.527097202167e-03,1.425782834979e-03,13.000000,1
161,4.576408682048e-03,2.662330715193e-03,16.000000,1
162,9.605961732248e-04,4.707774887998e-04,14.000000,1
163,3.822042669075e-03,3.457728976747e-03,15.000000,1
164,9.653080228207e-03,7.189202395117e-03,14.000000,1
165,5.569214218347e-03,1.377498587525e-03,15.000000,1
166,8.920822932021e-03,6.389400356048e-04,14.000000,1
167,3.429029862564e-03,1.860618642737e-03,14.000000,1
168,5.614434823377e-03,1.371726725195e-03,23.000000,1
169,4.797916288039e-04,1.430376130817e-03,14.000000,1
170,5.557560066907e-03,3.214174966751e-03,18.000000,1
171,1.591103148439e-03,1.189838816597e-03,17.000000,1
172,8.957414915017e-03,2.486994085581e-03,16.000000,1
173,6.639154965510e-03,7.115119936816e-03,17.000000,1
174,4.412328043149e-03,8.666978585449e-04,16.000000,1
175,2.019846235444e-03,4.020141370390e-04,17.000000,1
176,9.232409087990e-03,2.233625967832e-03,17.000000,1
177,4.636407530882e-03,5.485601979057e-04,15.000000,1
178,5.154715691338e-03,2.729353707970e-03,19.000000,1
